0LL2,Murk's Strip
0LL3,Koenig Airport
0LL4,Flaherty Field
0LL5,Busboom RLA Restricted Landing Area
0LL6,Gord Airport
0LL7,Northwestern Medicine Valley West Hospital Heliport
0LL9,Savanna Army Depot Helipad
0LS0,Theriot Field
0LS2,Evergreen Fourchon Heliport
0LS3,Evergreen Venice Heliport
0LS4,Buller's Airstrip
0LS5,Trahan Ultralightport
0LS6,Dufour Airport
0LS7,Morgan Field
0LS8,Lonesome Dove Airfield
0LS9,Huenefeld Airport
0MA1,Massachusetts General Hospital Heliport
0MA2,Healthalliance Hospital-Leominster Heliport
0MA3,Reh Heliport
0MA4,Boston Medical Center Hospital Heliport
0MA5,Brockton Usar Center Heliport
0MA6,Wbz Heliport
0MA8,Textron/Everett Heliport
0MA9,Lleia Kyle O'Meara Heliport
0MD0,Baltimore Washington Medical Center Heliport
0MD1,Taylor Field
0MD2,Squier Landing Airport
0MD3,Johns Hopkins Hospital Heliport
0MD4,Pond View Private Airport
0MD5,UM Laurel Medical Center Heliport
0MD6,Walters Airport
0MD7,The Aspen Institute Heliport
0MD8,Security Ford Heliport
0MD9,Calvert Memorial Hospital Heliport
0ME4,Peasley Field
0ME7,Sebago Lake Basin Seaplane Base
0MI0,Sumner Heliport
0MI1,Sugar Springs Airpark
0MI2,Stier Airstrip
0MI3,Kelleys Airport
0MI4,Lesterson-Dempsey Airstrip
0MI6,Young's Airport
0MI7,Four Star Heliport
0MI8,Twin Lakes Airport
0MI9,Henry Ford Hospital Heliport
0MN0,Winner's Landing Seaplane Base
0MN1,Brinkman Airport
0MN2,Grindstone Lake Seaplane Base
0MN3,Lower Hay Lake Seaplane Base
0MN4,Paul's Seaplane Base
0MN5,Pankratz Airport
0MN6,Matson Field
0MN7,Ely Bloomenson Community Hospital Heliport
0MN8,Keller Airport
0MN9,Triple H Heliport
0MO0,Ferros Ranch-Aero Airport
0MO1,Flying G Airport
0MO2,Short-N-Ruff Airport
0MO3,Arvin Ranch Airport
0MO4,Bert Walter Berkowitz Heliport
0MO5,Joe D Lewis Airport
0MO6,Hall Airport
0MO7,St Joseph Hospital West Heliport
0MO8,Sloan's Airport
0MO9,Emerson Heliport
0MS0,Topton Air Estates Airport
0MS1,Franklin Field
0MS2,Morgan Field
0MS3,Baptist Memorial Hospital-North Ms Heliport
0MS4,Sheriff's Courthouse Heliport
0MS5,Lewis Air Service Airport
0MS6,Levert Heliport
0MS7,Hale Field
0MS8,Catfish Point Airport
0MS9,Shenandoah Valley Farms Airport
0MT1,Williams Field
0MT2,Big Sandy Medical Center Heliport
0MT3,Stock Farm Heliport
0MT4,Kimp Airport
0MT5,Cottonwood Airport
0MT6,Hanson Airport
0MT7,Pinehurst Ranch Airport
0MT8,Glacier Heli Tours Heliport
0MT9,Lone Hawk Airport
0MU0,Eagle Field
0MU1,Sunderland Airport
0MU2,Christian Hospital Northeast Heliport
0MU3,Hannibal Regional Hospital Heliport
0MU4,Slaughter Airport
0MU5,Holden Heliport
0MU6,Bradbury-Rolf Memorial Heliport
0MU7,Lambs Field
0MU8,Prince STOLport
0MU9,RPM Airport
0MY0,Kenyon Heliport
0MY1,Bozeman Deaconess Hospital Heliport
0N0,Roosterville Airport
0N4,Chandelle Airport
0N5,Deldot Helistop
0N6,Albanna Aviation Airport
0NA1,Goerger Airport
0NA5,Sorlie Airport
0NA9,Boyd's Turf Airport
0NC0,Wayne Memorial Hospital Inc. Heliport
0NC1,Bearwallow Farm Airport
0NC2,Moore Regional Hospital Heliport
0NC3,Washington County Hospital Heliport
0NC4,Wake Medical Center Heliport
0NC5,Nash General Hospital Heliport
0NC6,Our Community Hospital Heliport
0NC7,Lindsay Airport
0NC8,Flying S Ranch Airport
0NC9,Maria Parham Health DLP Affiliate Heliport
0ND0,Gilbertson Field
0ND6,Schumacher Strip
0ND7,Saville Private Airport
0NE0,Merrihew Airport
0NE1,Runner Landing Area Airport
0NE2,Merry Airport
0NE3,Syracuse Hospital Heliport
0NE4,Franklin County Memorial Hospital Heliport
0NE5,Newman Airport
0NE6,Frager Field
0NH7,Leinsing Heliport
0NJ0,Atlantic City Medical Center Heliport
0NJ1,Berkeley Township Police Heliport
0NJ2,Ballymere Heliport
0NJ3,Mount Holly Heliport
0NJ4,Weichert Headquarters Heliport
0NJ5,Fla-Net Airport
0NJ6,Dix Field
0NJ7,Essex Generating Station Heliport
0NJ8,Port Newark Helistop
0NJ9,Jersey Tpke New Brunswick Helistop
0NK0,Berdick Field
0NK1,Spring Brook Airport
0NK2,Westwind Farm Airport
0NK3,Seven Gullies Airport
0NK4,Nassau University Medical Center Heliport
0NK5,Mid-Hudson Helicopter Service Heliport
0NK6,Lapeer Flyer Airport
0NK7,King Street Heliport
0NK8,Rocky Reef Farm Airport
0NK9,Lakeview Airport
0NM0,Columbus Airport
0NM7,Negrito Airstrip
0NV1,Summerlin Medical Center Heliport
0NY0,Bennetts Airport
0NY1,Russell Field
0NY2,Amar Heliport
0NY3,Kermizian Airport
0NY4,Bridgeview Heliport
0NY5,State Police Troop D Heliport
0NY6,New York State Police Troop E Zone 2 Auburn Heliport
0NY7,Murphys Landing Strip
0NY8,Wenskoski Field
0O0,San Luis Reservoir Seaplane Base
0O4,Corning Municipal Airport
0O9,Ward Field
0OA2,"Cleveland Clinic, Medina Hospital Heliport"
0OH1,Cirino Heliport
0OH2,Jenkins Field
0OH3,Hamilton County Sheriff's Patrol Heliport
0OH4,Upper Valley Medical Center Heliport
0OH6,Fry Field
0OH7,Apple Airport
0OH8,Fry Airport
0OH9,Parknavy Airport
0OI0,Foltz Heliport
0OI1,Autolite Heliport
0OI2,Unger Field
0OI3,Galloway Airport
0OI4,Salt Box Airport
0OI6,Victor's Landing Airport
0OI9,Hidden Quarry Airport
0OK0,Edmond Airport
0OK1,Mckey Airport
0OK2,Parkview Hospital Heliport
0OK3,McKinley Ranch Airport
0OK4,Rock Creek Farm Airport
0OK5,Chappell Airport
0OK6,Ellis/Harvey Airport
0OK7,Shattuck Hospital Heliport
0OK8,Cade's Airport
0OK9,Crystal Airport
0OR0,Providence Hospital Heliport
0OR2,Hendershots Heliport
0OR3,Long Ranch Airport
0OR4,Round Butte Heliport
0OR5,East Oregon Cattle Company Airport
0OR6,Rome Service Airport
0OR7,Marr Field
0OR8,Sutton on Rogue Airport
0OR9,Hanel Field
0P0,Valley Forge Bicentennial Heliport
0P1,Van Pak Airport
0P2,Shoestring Aviation Airfield
0PA0,Philadelphia Gliderport
0PA1,Phoenix Technologies Heliport
0PA2,Haunstein Ultralightport
0PA3,Robbins Farm Airport
0PA4,Ecko Field
0PA5,Fisher Airport
0PA6,Hostetler Airport
0PA7,Linvill Airport
0PA8,Geisinger Community Medical Center Heliport
0PA9,Carson Heliport
0PN0,Fletcher Airport
0PN1,Pete's Water Landing Seaplane Base
0PN2,Flying Acres Airport
0PN3,Wyeth-Ayerst Nr Heliport
0PN4,Kitner Airport
0PN5,Nichols Airport
0PN6,Memmi Airport
0PN7,Drillmore Acres Airport
0PN8,Shriver Airport
0PN9,Paul Personal Use Airport
0PS0,Frederick Airpark
0PS1,Mc Crory Stores Heliport
0PS2,Marian Heliport
0PS3,Carsonville Airport
0PS4,Old Orchard Airport
0PS5,Used Parts Heliport
0PS6,Herbst Heliport
0PS7,Harman Airport
0PS8,Bayfront Garage Heliport
0PS9,Jefferson Health Bucks County Campus Heliport
0Q3,Sonoma Valley Airport
0Q4,Selma Airport
0Q6,Shingletown Airport
0Q9,Sonoma Skypark Airport
0R2,Lincoln Municipal Airport
0R7,The Red River Airport
0R9,Plainville Airpark
0S1,Meadow Creek USFS Airport
0S2,Stockton Municipal Airport
0S5,Nez Perce Municipal Airport
0SD0,Lenling Airport
0SD1,Lodi Airport
0SD2,Prairie Lakes West Heliport
0SD3,Bledsoe Ranch Airport
0SD4,Brookview Manor Heliport
0SD5,The Fort Heliport
0SD6,Oasis Ranch Airport
0SD7,Porch Ranch Airport
0SD8,Juhnke Airport
0SD9,Crazy Horse Heliport
0T3,Ira Biffle Airfield
0T7,Kittyhawk Airport
0TA0,HCA Houston Healthcare Mainland Heliport
0TA1,Buddy Harmel Airport
0TA2,Smith Farms Airport
0TA3,Tate Ranch Airport
0TA4,Erco Field
0TA5,Metro Heli-Pad Heliport
0TA6,Arco Ingleside Shorebase Heliport
0TA7,Alta Vista Ranch Airport
0TA8,Womack Plantation Airport
0TA9,Houston Oil & Minerals Port Bolivar Nr 2 Heliport
0TE0,Robertson Ranch Airport
0TE1,Christus Spohn Hospital Memorial Heliport
0TE2,Bell Helicopter Hurst Heliport
0TE3,Buzz Field
0TE4,Hilltop Lakes Airport
0TE5,Santa Maria Ranch Airport
0TE6,Gorman Airport
0TE7,LBJ Ranch Airport
0TE8,Texas World Speedway Helistop Number 1
0TE9,Texas World Speedway Helistop Number 2
0TN0,R & S Buzzard Airport
0TN1,Tims Ford Seaplane Base
0TN2,Village Airport
0TN3,Park West Heliport
0TN4,Physicians Medical Regional Center Heliport
0TN5,McDonald Airport
0TN6,Riner Farm Airport
0TN7,Horne Properties Heliport
0TN8,Erlanger Medical Center Heliport
0TN9,East Tennessee Children's Hospital Heliport
0TS0,Flower Mound Airport
0TS1,Dooley Airport
0TS2,Ultralight International Ultralightport
0TS3,Houston Heliport
0TS4,Ullrich Airport
0TS5,Lake Bay Gall Airport
0TS6,Harris County Courthouse Heliport
0TS7,Flying U Airport
0TS8,Flying 'K' Ranch Ultralightport
0TS9,Jim Roach Field
0TT8,Dynasty Heliport
0TX0,Nassau Bay Airport
0TX1,Pecan Plantation Airport
0TX2,Heliport-Facility 5a Heliport
0TX3,UT Health East Texas Carthage Hospital Heliport
0TX4,Aerospatiale Helicopter Corp Heliport
0TX5,Shiloh Heliport
0TX6,Elm Creek Airpark
0TX7,Lazy K Acres Airport
0TX8,Jacobia Field
0TX9,Card Aerodrome
0U0,Landmark US Forest Service Airport
0U1,Warm Springs Creek Airport
0U2,Copper Basin Airport
0U3,Mahoney Creek US Forest Service Airport
0U7,Hollow Top Airport
0U8,May Airport
0U9,Lee Williams Memorial Airport
0VA0,Mostly Harmless Heliport
0VA1,Johnson Fox Field
0VA2,Riverwood Airport
0VA3,Hunt Airport
0VA4,Worley Field
0VA5,Coffman Field
0VA6,Mc Guire Va Medical Center Pad Heliport
0VA7,Flatrock Air Strip
0VA8,Jayarz Airport
0VA9,Handy Strip
0VI1,Brooklyn Airport
0W0,Seattle Seaplanes Seaplane Base
0W7,Floathaven Seaplane Base
0WA0,Streamline Heliport
0WA1,Dwight Field
0WA2,Curtis Airport
0WA3,Air Columbia Heliport
0WA4,Macon Heliport
0WA5,Ware Mountain Heliport
0WA6,Stevens Memorial Hospital Heliport
0WA7,Shamrock Port Heliport
0WA8,Childrens Hospital Emergency Heliport
0WA9,Naval Station Everett Heliport
0WI0,Aurora St Luke's Medical Center Heliport
0WI1,Mort's Landing Airport
0WI2,Doering Farms Airfield
0WI3,Aurora Lakeland Medical Center Heliport
0WI4,Snow Crest Ranch Airport
0WI5,Crash In International Airport
0WI6,Simandl Field/Private Airport
0WI7,With Wings And A Halo Airport
0WI8,Oconomowoc Airport
0WI9,Mc Manus Hoonch-Na-Shee-Kaw Airport
0WN0,Rucilla's Roost Airport
0WN1,Shangri-La Airport
0WN2,Coopers Landing Airport
0WN4,Olympia Heliport
0WN5,Potts Field
0WN6,L-Z Blue Thunder Heliport
0WN7,St Elizabeth Hospital Heliport
0WN8,Sheldon Heliport
0WN9,Wings For Christ Airport
0WS7,Rockdale Airport
0WY0,Freedom Air Ranch Airport
0WY1,Dorsey Creek Ranch Airport
0XA0,Parkland Hospital Nr 2 Heliport
0XA1,Kothmann Ranch Heliport
0XA2,Fort Duncan Medical Center Heliport
0XA3,Midstream Freeport Heliport
0XA4,Seven Cs Ranch Airport
0XA5,74 Ranch Airport
0XA6,Jaxon Landing Heliport
0XA7,Bar 3 Ranch Airport
0XA8,Ohho Airport
0XA9,Methodist Mansfield Medical Center Heliport
0XS0,Diamond H Ranch Airport
0XS1,Rodgers Roost Airport
0XS2,John Fields Ranch Airport
0XS3,South Texas Project East Heliport
0XS4,Eds Heliport
0XS5,Southeastern Helicopters Heliport
0XS6,Lakeside Beach Airport
0XS7,Anacacho Ranch Airport
0XS8,Dunbar Ranch Airport
0XS9,French Field
0Y4,Lambert Fechter Municipal Airport
0Y6,Lake Mills Municipal Airport
0Z2,Road Commission Nr 1 Airport
0Z3,Shannons Pond Seaplane Base
10AK,Hunt Strip
10AL,North Jackson Hospital Heliport
10AR,Huntsville Memorial Hospital Heliport
10AZ,Pierce Airport
10CA,William E Poole Heliport
10CL,Joe Gottlieb Field
10CN,Adventist Health St Helena Heliport
10CO,Silkman Farms Inc. Airport
10D,Winsted Municipal Airport
10F,Rosser Ranch Airport
10FA,Flying Baron Estates Airport
10FD,Seven Feathers Airport
10FL,Fishermen's Hospital Emergency Helistop
10GA,Beaverbrook Aerodrome
10IA,Flyers Airport
10ID,Flat Top Airstrip
10II,Franciscan Health Rensselaer Heliport
10IL,Riverside Medical Center Heliport
10IN,Squires Airport
10KS,University of Kansas Hospital Heliport
10KY,Southwest Government Center Heliport
10LA,Industrial Helicopters Inc. Airport
10LS,G & J Fly A Way Ultralightport
10MA,Beaver Lake Seaplane Base
10ME,Penobscot Valley Hospital Heliport
10MI,Ascension St Mary's Hospital Heliport
10MN,Lookout Lake Seaplane Base
10MO,Eckerts Airstrip
10MS,Daniel Emergency Response Team Heliport
10MT,Hoolie Airport
10MU,Freeman Neosho Hospital Heliport
10NC,Johnston Farm Airport
10ND,Smith Strip
10NE,St Joseph Hospital Heliport
10NH,Clark Heliport
10NJ,St Francis Medical Center Helistop
10NK,Glens Falls Hospital Heliport
10NR,Atrium Health Union Heliport
10NY,Beaver Meadow Heliport
10OH,Zoellner Airport
10OK,Hickory Hills Airport
10OR,Stevens Mountain Airport
10PA,Piac Heliport
10PN,One Meridian Plaza Heliport
10SC,Hartness Heliport
10SD,Wanblee Health Center Heliport
10TA,Bear Creek Heliport
10TE,Gottwald Field
10TN,Flatwood Field
10TS,Saint's Strip Ultralightport
10TX,SMC Aerospace Heliport
10UT,Gilbert Development Corp Heliport
10VA,Nashs Airport
10VG,WAVY TV Heliport
10WA,Mullan Hill Airport
10WI,Buds Landing Airport
10WY,Willow Creek Ranch Airport
10XA,Sterling Airport
10XS,Flying S Air Ranch Airport
11AK,Rocking T Ranch Airport
11AL,Ech Stagefield Army Heliport
11AR,CHI St. Vincent Hospital Hot Springs Heliport
11AZ,Whetstone Airport
11CA,Turner Field
11CL,Hansen Airport
11CN,Shasta Regional Medical Center Heliport
11CO,Channel 7 Heliport
11FA,B & L Farms Airport
11FD,North Okaloosa Medical Center Heliport
11FL,Williams Field
11G,Johnson Field
11GA,De Kalb General Hospital Heliport
11GE,Apple 1 Heliport
11IA,Koch Field
11ID,Riddle Airport
11II,Atterbury Field (Camp Atterbury)
11IL,Presence St Mary's Hospital - Kankakee Heliport
11IN,Jr's Airport
11IS,St Anthony Memorial Hospital Heliport
11KS,Sheller's Airport
11KY,Southwest Hospital Heliport
11LA,Tiger Pass Seaplane Base
11LL,Thacker Airport
11LS,Jasmine Hill Airport
11M,Fulton-Itawamba County Airport
11MA,Bulljump Airport
11MD,Tim's Airport
11MI,Wagner's Landing Heliport
11MN,Sixberry's Landing Seaplane Base
11MO,Redgate Ranch Airport
11MT,Lammers Airport
11MU,Rocky Top Airfield
11N,Candlelight Farms Airport
11NC,Sprint/Midatlantic Telecom Heliport
11NE,Kaan Airport
11NJ,Southdown Heliport
11NK,Hop House Airpark
11NR,Dosher Heliport
11NY,Saikkonen Airport
11OA,Hide-A-Way Hills Resort Airport
11OG,Unity Airport
11OH,Fayette County Memorial Hospital Heliport
11OK,Beefor Ranch Airport
11OR,Holiday Sky Ranch Airport
11PA,Sherrie John Manor Heliport
11PN,Eakin Airport
11S,Sekiu Airport
11TA,Conoco Heliport
11TE,Flying M Ranch Airport
11TN,Salem Field
11TS,PT Enterprise D&W Ranch Airport
11TX,Butler Airport
11UT,Flying R Airport
11VA,Chesapeake General Hospital Heliport
11VG,Devil's Reach Landing Airport
11WA,Homeport Airport
11WI,Victory Memorial Hospital Heliport
11WN,Diedrich Seaplane Base
11XS,Speed Shore Company Headquarters Heliport
11Y,Flying Feathers Airport
12A,Arkavalley Airport
12AL,Goldberg Stagefield Army Heliport
12AR,Gibbons Airport
12AZ,Ranta Strip
12CA,Faber Vineyards Airport
12CL,Newton Field
12CN,Richter Airport
12CO,Omega 1 STOLport
12FA,Hi-Acres Airport
12FD,Osceola Regional Medical Center Heliport
12FL,Timberlachen Seaplane Base
12GA,Eastside Medical Center Heliport
12GE,Harvest Lake Seaplane Base
12I,Brookville Reservoir Seaplane Base
12IA,Plueger Airfield
12ID,Flying B Ranch Landing Strip
12II,Pentecost Airport
12IL,Hawker Airport
12IN,J & S Field
12IS,Mercer County Hospital Heliport
12JY,Clinton Elks Lodge Balloonport
12KS,Sooter Airport
12KY,John M. Foree Airport
12LA,Kml Airport
12LL,Lambdins Field
12LS,Hains Airstrip
12MA,Mellen Street Heliport
12MD,Ascension Saint Agnes Hospital Heliport
12ME,Ridgeview Airport
12MI,John's Airport
12MN,Eastman Seaplane Base
12MO,Ferguson Farms Airport
12MS,Green Acres Airport
12MT,Lincolns Field
12NC,Atlantic Field Marine Corps Outlying Field
12ND,Pietschtree Airstrip
12NE,Reisig Brothers Airport
12NH,Gile Pond Airport
12NJ,Penske 2 Heliport
12NK,Westport Airport
12NM,Columbus Stockyards Airport
12NR,Brunswick Novant Medical Center Heliport
12NY,TGP-245 Heliport
12OA,ProMedica Defiance Regional Hospital Heliport
12OH,McGregor Airfield
12OK,Expressway Airpark
12OR,Skinner Ranch Airport
12PA,Helicopter Applicators Inc Heliport
12PN,WCAU Heliport
12PR,Villamil-304 Ponce De Leon Heliport
12PS,Siple Heliport
12S,Monument Municipal Airport
12SC,Over the Hill Airport
12T,Ferris Red Oak Municipal Heliport
12TA,Channel Two Heliport
12TE,Curtis Ranch Field
12TN,Riley Creek Airport
12TS,Blo Airport
12TT,D An P Farm Airport
12TX,Griffin Airport
12VA,Hop-Along Airport
12WA,Fowlers Northwest 40 Airport
12WI,Memorial Hospital of Taylor County Heliport
12WT,Walker Airport
12WV,Crazy Horse Airport
12WY,Black Diamond Airport
12XA,Wood Farm Airfield
12XS,Mc Croskey Field
13AK,Satterbergs Airport
13AL,Hatch Stagefield Army Heliport
13AR,Jrmc Heliport
13AZ,Waltenberry Field Ultralightport
13CA,MH15 Heaps Peak US Forest Service Heliport
13CL,Maine Prairie Airport
13CO,Mann Heliport
13D,Ponderosa Heliport
13FA,Earle Airpark
13FD,Yelvington Heliport
13FL,Gator Lake Heliport
13GA,Oak Ridge Plantation Airport
13GE,Holt Airpark
13IA,Hillside Stables Airport
13ID,Silva Ranch Airport
13II,St Joseph Medical Center Heliport
13IL,Midwest Medical Center Heliport
13IN,Gage Airport
13JY,Hess Port Reading Heliport
13KS,Daniel's Landing Airport
13KY,Miles Airport
13LA,Evergreen Heliport
13LL,Henry Valve Company Heliport
13LS,Tee Brad's Airport
13M,Aeronut Park Balloonport
13MA,Metropolitan Airport
13ME,Socatean Bay Airport
13MI,Lee Memorial Hospital Heliport
13MN,Melby Airport
13MO,Domeyer Airport
13MS,Greener Pastures Airpark
13MT,Sorenson Airport
13N,Trinca Airport
13NC,Oak Grove Marine Corps Outlying Field
13NE,Hock Airport
13NH,Coffin Brook Landing Heliport
13NJ,Wyeth-Ayerst Research Heliport
13NK,Quaker Valley Farm Heliport
13NM,Beaverhead Airstrip
13NR,Dusenbury Field
13NY,Stony Brook University Hospital Heliport
13OH,Rose Field
13OI,"Cleveland Clinic, Union Hospital Heliport"
13OK,McAlester Regional Health Center Heliport
13OR,Aubrey Mountain Airstrip
13PA,Rigrtona Airport
13PN,Richland Acres Ultralightport
13PS,St. Luke's/Pennstar Flight Center Heliport
13Q,Jewett Mesa Airport
13S,Lake Louise Seaplane Base
13SC,Grassy Pond Heliport
13TA,KBMT-TV Heliport
13TE,Varisco Airport
13TN,Bear Mountain Heliport
13TS,Van Es Ranch Airport
13TX,Allison Ranch Airport
13VA,State Police Area 48 Office Heliport
13VG,May Heliport
13W,Camano Island Airfield
13WA,Fsa - Everett Heliport
13WI,Nowatzski Field
13XA,Flying 5B Ranch Airport
13XS,Presbyterian Hospital Of Rockwall Heliport
13Y,Littlefork Muni/Hanover Airport
13Z,Loring Seaplane Base
14AK,Four Corners Airport
14AL,Highbluff Stagefield Army Heliport
14AN,For Buddies Only Heliport
14AZ,Ruby Star Airpark
14CA,Hoag Memorial Hospital Heliport
14CL,Foothill Presbyterian Hospital Heliport
14CO,Good Pasture Airport
14CT,Mashantucket Pequot Tribal Nation Heliport
14FA,Burrs Strip
14FD,Sunshine Farms Airport
14FL,Wells Flying Service Airport
14GA,Latham Creek Heliport
14GE,Stakely Heliport
14I,Bloom Airport
14IA,East River Airport
14ID,Peaceful Cove Airport
14IL,Kewanee Hospital Heliport
14IN,De Motte Airport
14IS,Marshall Browning Hospital Heliport
14KS,G & S Space Port Airport
14KY,Blue Haven Farm Airport
14L,Devonshire Area Heliport
14LA,Killarny Farm Airport
14LL,Gottlieb Heliport
14LS,Go Gulf Heliport
14MA,Vergnani Heliport
14ME,Ring Hill Airport
14MI,East-West Paris Airport
14MN,Riverwood Healthcare Center Heliport
14MO,Stevinson Farm Airport
14MS,Rose Field
14N,Beltzville Airport
14NC,Camp Davis Mcolf Airport
14ND,Hagen Private Airport
14NE,Aaron's Field
14NH,Cheshire Medical Center Heliport
14NJ,Wuerkers New Acres Farm Heliport
14NK,Mountain View Airport
14NY,Windy's Heliport
14OH,Heilman Airport
14OI,Pleasant Home Gliding Club Gliderport
14OK,Reherman Airport
14OR,Air Columbia Heliport
14P,Boggs Field
14PA,Dimascio Field
14PR,Emp. Coco Beach Golf Club LLC Heliport
14PS,Hideaway Ultralightport
14S,Westport Airport
14SN,Colmery-O'Neil Vamc Heliport
14TA,Dean Ranch Airport
14TE,Smith I-Ranch Airport
14TN,News Channel 3 Heliport
14TS,O S Wyatt Airport
14TT,Mathers Field
14TX,Keyes Ranch Airport
14VA,Krens Farm Airport
14VG,Abilene Airport
14WA,Lz Ranch Airport
14WI,Cylon Heliport
14WS,Lakewood Lodge Airport
14WV,Snowshoe Resort/Topof the World Heliport
14XA,Frog Pond Airport
14XS,Isbell Ranch Airport
15A,Mark Reynolds/North Mobile County Airport
15AK,Golden North Airfield
15AL,Highfalls Stagefield Army Heliport
15AR,Taylor Airport
15AZ,Quail Mesa Ranch Airport
15CA,Stanford Health Care East Heliport
15CL,Hunt Farms Airport
15CO,Swedish Medical Center Heliport
15FA,Amistad Ranch Heliport
15FD,Orange Hill Airport
15FL,Cannon Creek Airpark
15G,Weltzien Skypark Airport
15GA,Darla's Airport
15IA,Stella Airport
15ID,Scanlon Airport
15II,Findlay Heliport
15IL,Gittleson Farms Airport
15IN,Bugtown Airport
15KS,Sickler Airstrip
15KT,Air Evac 109 Heliport
